[13, 2, 0.05, 0.01690393922672755, False, 4, 2, 3776.338440274679, 3774.0610185658197]
[13, 2, 0.05, 0.01690393922672755, False, 6, 3, 3599.457066054364, 3596.317914523147]
[13, 2, 0.05, 0.01690393922672755, False, 8, 4, 23442.858237591165, 3311.4164236362576]
[14, 2, 0.05, 0.016289043420900352, False, 2, 1, 3487.5954111754645, 3486.5854324596567]
[14, 2, 0.05, 0.016289043420900352, False, 4, 2, 4012.2208495595687, 4009.592971740619]
[14, 2, 0.05, 0.016289043420900352, False, 6, 3, 3864.610983801584, 3860.9081505067347]
[14, 2, 0.05, 0.016289043420900352, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[15, 2, 0.05, 0.015736711003153693, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[16, 2, 0.05, 0.015237004909823318, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[17, 2, 0.05, 0.01478206603794269, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[18, 2, 0.05, 0.014365585995611716, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[19, 2, 0.05, 0.013982434653505876, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[20, 2, 0.05, 0.013628391500745197, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[21, 2, 0.05, 0.013299948259748407, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[22, 2, 0.05, 0.01299416144755314, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[23, 2, 0.05, 0.012708540603026322, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[24, 2, 0.05, 0.012440962412449713, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[25, 2, 0.05, 0.012189603927858655, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[26, 2, 0.05, 0.011952890055984334, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[27, 2, 0.05, 0.01172945184844019, False, 8, 4, 23307.188383228233, 3561.5832092433766]
[28, 2, 0.05, 0.011518093061960758, False, 8, 4, 23307.188383228233, 3561.5832092433766]
